id;texto
3.2.2.5;"Cabe à GECOT emitir Parecer relativo à conformidade da solicitação de contratação demandada pelo Gestor, restringindo-se  às  informações  necessárias  para  autorização  pelos  Comitês  Estatutários,  no  âmbito  de  sua competência  ,  quando  o  valor  da  contratação  estiver  na  alçada  do  Comitê  de  Contratações  e  Sustentabilidade;  e Conselho Diretor, a depender da alçada disposta no  [MN, AL080]. 3.3 PLANEJAMENTO DA CONTRATAÇÃO"
3.3.1;As contratações e os procedimentos de licitação são antecedidos por planejamento detalhado, elaborado pelo gestor operacional do produto ou serviço, com a finalidade de otimizar o desempenho da CAIXA, proteger o interesse público envolvido, com transparência e equidade, com vistas a maximizar seus resultados econômicos e finalidades estatutárias.
3.3.2;O planejamento constitui a fase de preparação da contratação pretendida e contempla a  realização de estudos preliminares, o gerenciamento de riscos e a elaboração do termo de referência ou projeto básico.
3.3.2.1;O  nível  de  detalhamento  de  informações  necessárias  para  instruir  cada  etapa  do  planejamento  deve considerar a análise de risco do objeto a ser contratado. 3.3.3 PLANO DE AQUISIÇÕES CAIXA
3.3.3.1;O Plano de Aquisições CAIXA é a ferramenta utilizada para apresentar o planejamento anual das contratações e  prorrogações  de  contratos  que  serão  realizadas  na  CAIXA,  para  suprir  as  necessidades  de  bens  e  serviços necessários à execução das atividades da empresa.
3.3.3.1.1;O Plano é aberto anualmente para registro das necessidades de aquisição referentes ao ano seguinte , ou seja, é preenchido no ano corrente para contemplar as contratações e prorrogações que ocorrerão no próximo ano.
3.3.3.1.2;"O gestor deve incluir no Plano de Aquisições as demandas de bens e serviços referentes à : a)  Bens e serviços, inclusive de engenharia; b)  Contratações por inexigibilidade de licitação; c)  Locações de imóveis; d)  Seleção de permissionários lotéricos; e)  Procedimentos de Credenciamento; f)  Prorrogações de contratos."
3.3.3.1.3;"Não  devem  ser  incluídas  no  Plano  de  Aquisições  para  o  exercício  seguinte  as  necessidades  de  bens  e serviços referentes a: a)  Serviços  de  engenharia  para  adequações  de  imóveis  do  Programa  Minha  Casa,  Minha  Vida  (MCMCV)  e Programa de Arrendamento Residencial – PAR, construídos com recursos do FAR (Lei 10.188/01); b)  Contratações diretas por dispensa de licitação, enquadradas nas seguintes hipóteses:"
10;"/ 47 ▪ Dispensa por valor, conforme valores atualizados publicados no [MN,  AD028]; ▪ Contratações decorrentes de licitação deserta e de contratação de remanescente. ▪ Concessionárias de Energia Elétrica; ▪ Emergenciais; ▪ Cessão (onerosa ou gratuita) de uso de imóvel ou área de imóvel para CAIXA; ▪ Comodato. c)  Bens/serviços para as empresas que compõem o Conglomerado CAIXA; d)  Com recursos extraorçamentários (quando não há dispêndio da CAIXA);"
3.3.3.2;As demandas de aquisição deverão observar o valor total do orçamento disponibilizado para cada rubrica no exercício de sua contratação.
3.3.3.3;Será  realizado  acompanhamento  da  execução  do  Plano  de  Aquisições,  sendo  sua  acurácia  reportada  ao Comitê de Compras e Sustentabilidade, como parte do monitoramento da eficiência das contratações.
3.3.3.4;Ao  final  de  cada  exercício  os  Gestores  Demandantes  devem,  obrigatoriamente,  apresentar  as  justificativas para as necessidades de contratações previstas no Plano de Aquisições que não tenham sido demandadas.
3.3.3.4.1;Caso  a  licitação/contratação  não  tenha  sido  demandada  até  o  fim  do  exercício  previsto  e  ainda  houver necessidade, a previsão de contratação deve ser cadastrada no Plano de Aquisições para o próximo exercício.
3.3.3.5;Não  será  aceita  solicitação  de  contratação  para  demandas  com  IDs  de  Plano  de  Aquisições  de  anos anteriores.
3.3.3.6;A  solicitação  de  contratação  não  prevista  no  Plano  de  Aquisições  deve  ser  precedida  da  concordância  da Diretoria vinculada à área demandante.
3.3.3.6.1;A concordância da Diretoria não é necessária para casos em que a solicitação de contratação é derivada de  uma  prorrogação  que  não  pôde  ser  assinada  devido  à  fato  superveniente,  como  a  recusa  ou  impedimento  do fornecedor  para  assinar  a  prorrogação,  devendo  o  Gestor  informar  o  ocorrido  e  informar  a  ID  de  prorrogação  do contrato em questão.
3.3.3.7;As demais informações necessárias para preenchimento do Plano de Aquisições estão disponíveis na Cartilha endereço da do https://caixa.sharepoint.com/sites/Contratacoes, aba “Plano de Aquisições”. Aquisições, Sharepoint, GECOT Portal Plano no de no no 3.3.4 ESTUDOS PRELIMINARES
3.3.4.1;Os estudos preliminares têm por objetivo identificar e analisar os cenários para o atendimento da necessidade, bem  como  demonstrar  a  adequação  das  soluções  identificadas,  contemplando  as  informações  necessárias  para subsidiar a elaboração do Termo de Referência e o respectivo processo de contratação.
3.3.4.2;São  necessários  estudos  preliminares  para  verificação  da  viabilidade  da  padronização  de  bens  e  serviços, recomendando-se sua revisão periódica para reavaliação da solução, considerando o mercado e suas inovações.
3.3.4.3;Para  elaboração  dos  estudos  devem  ser  considerados,  sempre  que  possível,  o  histórico  das  licitações anteriores com objeto semelhante, objetivando a melhoria contínua do processo.
3.3.4.4;Considerando  que  a  atuação  da  CAIXA  deve  ser  voltada  para  a  implementação  de  ações  em  consonância com as diretrizes socioambientais e climáticas dispostas no [MN, PO001] e [MN, OR210] com vistas a sua efetividade e adequadas à dimensão e à relevância da exposição aos riscos social, ambiental e climático, conforme [MN, CR553], os  estudos  preliminares  devem  considerar  os  possíveis  impactos  ambientais  e  avaliar  inclusões  de  condições contratuais que visem contribuir para promoção do desenvolvimento nacional sustentável.
3.3.4.5;A  elaboração  dos  estudos  preliminares  é  facultada  para  contratações  que  se  enquadrem  nas  hipóteses contratação  direta  por  dispensa  de  licitação,  na  contratação  de  inscrições  em  Evento  Externo  de  T&D  por inexigibilidade enquadrados no item [MN, 4.3.1.13.6.4] e na seleção de permissionários lotéricos.
3.3.4.6;"A documentação que compõe os estudos preliminares deve conter, quando couber, as seguintes informações: a)  descrição da necessidade que caracterize o interesse público envolvido; b)  descrição  dos  requisitos  necessários  e  suficientes  à  escolha  do  objeto,  demonstrando  a  conveniência  e  a oportunidade da futura contratação e prevendo critérios e práticas de sustentabilidade, tais como: ▪ descrição de possíveis impactos ambientais e respectivas medidas mitigadoras, incluídos requisitos de baixo consumo de energia e de outros recursos, bem como logística reversa para desfazimento e reciclagem de bens e refugos, quando aplicável; ▪ inserção de critérios de responsabilidade social, ambiental e/ou climática na especificação técnica do objeto;"
11;"/ 47 c)  levantamento de mercado, que consiste na prospecção e análise das alternativas de soluções, podendo, entre outras opções: ▪ considerar contratações similares feitas por outros órgãos e entidades, com objetivo de identificar a existência de novas metodologias, tecnologias ou inovações que melhor atendam às necessidades; e ▪ realizar consulta ou reunião públicas com potenciais fornecedores para coleta de contribuições; d)  definição do modelo de contratação do objeto, alinhado à estratégia corporativa; e)  demonstração da relação custo/benefício; f)  estimativa  preliminar  das  quantidades  a  serem  contratadas,  acompanhadas  das  memórias  de  cálculo  e  dos documentos  que  lhe  dão  suporte,  considerando  a  interdependência  com  outras  contratações,  de  modo  a possibilitar economia de escala; g)  estimativa preliminar do valor da contratação, acompanhada dos preços unitários referenciais, das memórias de cálculo e dos documentos que lhe dão suporte; h)  contratações correlatas e/ou interdependentes; i)  demonstração do alinhamento entre a contratação e o planejamento da CAIXA, identificando a previsão no Plano de Aquisições; j) justificativas  para  as  exigências  de  qualificação  técnica,  qualificação  econômico -financeira,  participação  de empresas em consórcio, cooperativa, não parcelamento do objeto e subcontratação; k)  descrição da solução que atende à necessidade da CAIXA; l)  posicionamento  conclusivo  sobre  a  adequação  da  contratação  para  o  atendimento  da  necessidade  a  que  se destina; m) requisitos da contratação; n)  forma e critérios de seleção do fornecedor."
3.3.4.6.1;Nos casos em que um estudo preliminar sirva para o mesmo objeto em regiões ou momentos de contratação diferentes,  é  possível  padronizar  o  documento  naquilo  que  as  demandas  possuem  em  comum  e  apresentar  as informações específicas em documento apartado.
3.3.4.7;O documento que consolida os estudos preliminares realizados é público e deve ser anexado no momento da formalização da solicitação de contratação no SICLG, devidamente assinado pelos responsáveis pela elaboração.
3.3.4.8;No  Anexo  IV  consta  um  roteiro  para  os  estudos  preliminares  com  orientações  para  sua  elaboração  e  um modelo do documento está disponibilizado no Portal GECOT no SharePoint. 3.3.5 GERENCIAMENTO DE RISCOS
3.3.5.1;"O gerenciamento de risco deve permear todos os processos de contratação, desde as fases de preparação, seleção do fornecedor e sua contratação até a gestão do contrato, e contempla as seguintes etapas: a)  identificação dos riscos que possam comprometer a efetividade do planejamento da contratação, da seleção do fornecedor e da gestão contratual e/ou que impeçam o alcance dos resultados que atendam às necessidades da contratação; b)  avaliação  dos  riscos  identificados,  consistindo  na  mensuração  da  probabilidade  de  ocorrência,  criticidade  e impacto; c)  definição de ações para eliminar, mitigar ou aceitar a ocorrência dos eventos e suas consequências; d)  definição dos responsáveis pelas ações de tratamento dos riscos; e)  monitoramento das ações estabelecidas."
3.3.5.2;Durante o planejamento da contratação o documento  de instrumentalização  do gerenciamento é o Mapa de Riscos, que contempla as etapas referidas nas alíneas  ‘a’ até ‘d’ do item [MN, 3.3.5.1].
3.3.5.2.1;O  documento  elaborado  deve  guardar  pertinência  com  as  especificidades  da  pretensão  de  contratação, evitando-se indicações genéricas.
3.3.5.2.2;O Mapa de Riscos produzido durante o planejamento deve ser disponibilizado na formalização da solicitação de contratação no SICLG.
3.3.5.3;É facultada a apresentação do Mapa de Riscos na etapa de planejamento para as contratações enquadradas como dispensa de licitação, na contratação de inscrições em Evento Externo de T&D por inexigibilidade enquadrad as no item [MN, 4.3.1.13.6.4] e para a seleção de permissionários lotéricos.
12;/ 47 3.3.6 TERMO DE REFERÊNCIA
3.3.6.1;O Termo de Referência deverá ser elaborado a partir dos estudos preliminares e do gerenciamento de riscos.
3.3.6.1.1;Para fins desse normativo o Projeto Básico, utilizado em caso de obras e serviços de engenharia, também é denominado Termo de Referência.
3.3.6.2;"No Termo de Referência devem ser contempladas as seguintes informações: a)  descrição detalhada do objeto, inclusive quantidade, quando for o caso; b)  justificativa para o não parcelamento do objeto, quando for o caso; c)  itens que compõem o objeto a ser contratado; d)  condições de fornecimento e/ou execução do objeto; e)  prazos de entrega e/ou execução do objeto; f) informações técnicas que possibilitem a correta precificação por parte do fornecedor relacionados aos métodos e prazos de execução do objeto; g)  critérios de medição e de pagamento, quando for o caso; h)  obrigações da contratada específicas ao objeto da contratação; i)  cláusulas  de  segurança  da  informação  de  acordo  com  o  Grau  de  Criticidade  em  Segurança  da  Informação definido para o objeto; j)  cláusulas de privacidade para o objeto que prevê tratamento de dados pessoais; k)  Matriz de Risco, no caso de contratações de obras e serviços comuns de engenharia; l)  demais  elementos  que  o  Gestor  entenda  necessário  para  a  perfeita  contratação  e  execução  dos  serviços  ou fornecimento."
3.3.6.3;As  orientações  para  definição  do  grau  de  criticidade  e  das  cláusulas  de  segurança  da  informação  e privacidade, referida nas alíneas  “i” e “j” do item [MN, 3.3.6.2], estão dispostas no Guia CAIXA de Diretrizes Gerais de Segurança da Informação e Privacidade – Fornecedores, disponível no SICLG, aba “Documentação”.
3.3.6.3.1;O Termo de Referência deve contemplar as cláusulas recomendadas no referido Guia de acordo com o grau definido.
3.3.6.3.1.1;No caso de contratações diretas ou contratos de adesão nos quais as diretrizes não podem ser atendidas, cabe  ao  Gestor  avaliar  a  necessidade  da  contratação  e  promover  os  ajustes  necessários,  justificados  mediante parecer técnico, na forma exigida pelo Guia.
3.3.6.3.1.2;Em  relação  às  cláusulas  de  privacidade  e  proteção  de  dados  pessoais,  exceções  devem  ser  objeto  de análise jurídica.
3.3.6.3.2;Não se aplicam às demandas para seleção de permissionários lotéricos e locação de imóveis, uma vez que os(as) contratados(as) não são enquadrados como fornecedores/prestadores de serviços CAIXA.
3.3.6.3.3;Nos  casos  de  contratação  que  não  tenha  disponibilização  de  Termo  de  Referência,  o  gestor  demandante deve  enviar  as  cláusulas  de  segurança  da  informação  e  de  privacidade  em  anexo  específico,  juntamente  às especificações do objeto, que fará parte do contrato.
3.3.6.4;Na contratação de qualquer fornecedor que trate dados da CAIXA fora do ambiente da CAIXA, que não estejam classificados como #PUBLICO, incluindo requisitos específicos para contratações de serviços em nuvem, o Termo de Referência  deve  contemplar  as  cláusulas  mínimas  definidas  no  Guia  CAIXA  de  Diretrizes  Gerais  de  Segurança Cibernética para fornecedores, como forma de atender aos requisitos de segurança cibernética
3.3.6.4.1;Nos  casos  de  contratação  que  não  tenha  disponibilização  de  Termo  de  Referência,  o  gestor  demandante deve enviar as cláusulas mínimas definidas no guia, juntamente às especificações do objeto para compor o contrato, para atendimento aos requisitos de segurança cibernética.
3.3.6.5;Para  contratação  de  obras  e  serviços  comuns  de  engenharia  devem  ser  anexados  os  projetos  executivos, exceto  se  demonstrada  nos  estudos  preliminares  a  inexistência  de  prejuízo  para  a  aferição  dos  padrões  de desempenho e qualidade almejados.
3.3.6.6;A Matriz de Risco, alínea “k” do item [MN, 3.3.6.2], opcionalmente poderá ser definida para os demais objetos quando compatível com suas características.
3.3.6.6.1;Nas contratações de obras e serviços de engenharia por dispensa de valor é dispensada a Matriz de Risco, podendo o gestor solicitar a inclusão se houver necessidade.
3.3.6.7;A contratação que possa causar impacto negativo sobre bens do patrimônio cultural, histórico, arqueológico e imaterial tombados deve obter autorização da esfera de governo encarregada da proteção do respectivo patrimônio ,
13;/ 47 e  as  medidas  de  compensação  dos  impactos  devem  ser  determinadas  pelas  instâncias  competentes  da  CAIXA,  na forma da legislação aplicável.
3.3.6.7.1.1;Quando  se  tratar  de  prestação  de  serviços  contínuos  de  caráter  acessório,  o  gestor  deverá  adequar  o Termo  de  Referência  às  definições  e  critérios  do  [MN,  AD244],  observando  em  especial  a  vedação  de  contratação por postos, exceto àqueles autorizados na referida norma ou em parecer da GETEM.
3.3.6.7.2;Deverão  estar  descritos  no  Termo  de  Referência,  na  especificação  e/ou  nas  obrigações  da  contratada específicas ao objeto, critério e/ou práticas de sustentabilidade social, ambiental e/ou climática e demais condições contratuais para promoção do desenvolvimento nacional  sustentável, conforme os estudos preliminares realizados.
3.3.6.8;Em relação a critérios e cronograma de pagamentos não é permitido previsão de pagamento antecipado, total ou parcial em relação ao objeto da contratação.
3.3.6.8.1;Apenas em caso excepcional, devidamente justificado, em que a antecipação propicie economia significativa ou que  seja condição indispensável para a contratação, será permitido o pagamento antecipado,  podendo  o  gestor prever  exigências  de  garantias  adicionais  para  permitir  a  antecipação  do  valor,  além  da  devolução  dos  valores  em caso de não execução dentro do prazo. 3.4 PESQUISA DE PREÇOS
3.4.1;Cabe ao gestor, detentor do conhecimento técnico sobre o objeto, realizar pesquisa de mercado para obtenção do  preço  estimado  da  licitação  ou  do  preço  proposto  para  a  contratação  direta,  conforme  orientações  abaixo,  e demonstrar que o valor orçado está de acordo com o praticado no mercado.
3.4.2;Realizado o planejamento da contratação conforme indicado no item [MN,  3.3], com os estudos preliminares e a  definição  do  objeto  da  contratação  e  suas  especificações,  o  gestor  efetua  a  pesquisa  de  preços,  prospectando   o mercado a fim de averiguar o preço de comercialização do bem ou serviço e documenta a pesquisa.
3.4.3;A estimativa de preço com a demonstração da pesquisa efetuada é requisito de aceitabilidade da solicitação de contratação, em razão de ser informação essencial para avaliação da compatibilidade das propostas ofertadas com os  preços  praticados  no  mercado,  bem  como  para  balizar  a  aplicação  eficaz  dos  recursos  públicos,  consoante  aos princípios da economicidade e da eficiência.
